"obj","site1","site2","site3","site4"
0.343399585664272,11,19,20,23
0.343399585664272,11,19,20,26
0.343399585664272,11,19,20,27
0.343399585664272,11,19,20,30
0.343399585664272,11,20,23,26
0.343399585664272,11,20,23,27
0.343399585664272,11,20,23,30
0.34339353683796,10,15,20,29
0.343391822837961,4,10,17,20
0.343391355757338,1,9,18,21
0.343391355757338,5,9,18,21
0.343391355757338,9,11,18,21
0.343391355757338,9,12,18,21
0.343391355757338,9,14,18,21
0.343391355757338,9,16,18,21
0.343391355757338,9,17,18,21
0.343391355757338,9,18,20,21
0.343391355757338,9,18,21,26
0.343391355757338,9,18,21,27
0.343391355757338,9,18,21,30
0.343388855108555,7,21,22,25
0.343388855108555,7,22,25,26
0.343388855108555,7,22,25,27
0.343388855108555,7,22,25,28
0.343388855108555,7,22,25,30
0.343387113145746,11,14,19,31
0.343383328309283,3,8,9,26
0.343383328309283,3,8,11,26
0.343383328309283,3,8,12,26
0.343383328309283,5,8,9,26
0.343383328309283,6,8,9,26
0.343383328309283,6,8,11,26
0.343383328309283,6,8,12,26
0.343383328309283,7,8,9,26
0.343383328309283,7,8,11,26
0.343383328309283,7,8,12,26
0.343383328309283,8,9,11,26
0.343383328309283,8,9,12,26
0.343380638771082,9,10,18,27
0.343376938599983,10,14,19,28
0.343376397256561,2,14,16,21
0.34337407557346,2,4,15,30
0.343371695166422,15,17,19,24
0.343371695166422,15,17,23,24
0.34337010288573,3,8,13,30
0.34337010288573,6,8,13,30
0.34337010288573,7,8,13,30
0.34337010288573,8,9,13,30
0.343370059023543,7,18,24,31
0.343364970984079,5,12,22,29
0.343364970984079,12,22,27,29
0.343364970984079,12,22,29,30
0.343362239586378,13,18,19,22
0.343362239586378,13,18,22,23
0.34335815673587,2,5,13,31
0.34335815673587,2,12,13,31
0.34335815673587,2,13,28,31
0.343357490311958,1,5,15,19
0.343348055817042,7,13,20,31
0.343346076472604,4,10,13,29
0.343343260350032,3,21,22,26
0.343343260350032,3,21,22,27
0.343343260350032,3,21,22,30
0.343342190693825,4,7,9,29
0.343341474491172,3,5,12,29
0.343341474491172,3,7,12,29
0.34334024262597,5,14,20,22
0.343340106795671,2,4,13,27
0.343339767158031,1,4,9,20
0.343339767158031,4,5,9,20
0.343339767158031,4,9,11,20
0.343339767158031,4,9,12,20
0.343339767158031,4,9,20,26
0.343339767158031,4,9,20,27
0.343339767158031,4,9,20,30
0.343338071531657,10,17,19,22
0.343338071531657,10,17,20,22
0.343338071531657,10,17,21,22
0.343338071531657,10,17,22,23
0.343338071531657,10,17,22,26
0.343338071531657,10,17,22,27
0.343338071531657,10,17,22,30
0.343337191616926,3,15,19,26
0.343337191616926,3,15,23,26
0.343337191616926,6,15,19,26
0.343337191616926,6,15,23,26
0.343337191616926,7,15,19,26
0.343337191616926,7,15,23,26
0.343332504946317,2,4,14,28
0.343330996984025,3,7,21,25
0.343329898629979,2,5,8,27
0.343329898629979,2,8,27,30
0.343325990273326,2,17,20,21
0.343325990273326,2,17,21,26
0.343325990273326,2,17,21,27
0.343325990273326,2,17,21,30
0.343320471285157,4,13,21,25
0.343320471285157,4,13,21,28
0.343318291835283,7,10,26,31
0.343315498644592,1,7,14,20
0.343315498644592,5,7,14,20
0.343315498644592,7,9,14,20
0.343315498644592,7,11,14,20
0.343315498644592,7,12,14,20
0.343315176611456,10,12,14,26
0.343312976245595,6,13,16,20
0.343312747003335,13,14,20,21
0.34331257832023,13,14,24,31
0.343311973303444,4,13,24,31
0.343311711285516,6,13,25,31
0.343308038712628,10,12,26,28
0.343306948446387,4,14,24,25
0.343305837940684,3,13,17,19
0.343305837940684,6,13,17,19
0.343305837940684,7,13,17,19
0.343300670430321,7,16,21,25
0.343300670430321,7,16,21,28
0.343298790783718,7,21,22,26
0.343298790783718,7,21,22,27
0.343298790783718,7,21,22,30
0.34328821441432,3,7,14,20
0.34328821441432,3,14,20,26
0.34328821441432,3,14,20,27
0.34328821441432,3,14,20,30
0.343285462033489,8,14,23,31
0.343284446508028,4,14,22,31
0.343283611734708,1,2,11,28
0.343283611734708,1,2,12,28
0.343278545159392,8,10,14,29
0.343278545159392,10,11,14,29
0.343278457238937,2,5,23,31
0.343274878958861,10,15,19,23
0.343274621145729,10,13,18,20
0.343273239131075,5,22,23,29
0.343271949650212,4,8,13,14
0.34326613758399,1,3,23,30
0.34326613758399,1,6,23,30
0.343265945108808,2,3,10,18
0.343265945108808,2,6,10,18
0.343265945108808,2,7,10,18
0.343265945108808,3,6,10,18
0.343265945108808,3,7,10,18
0.343265945108808,3,10,14,18
0.343265945108808,3,10,17,18
0.343265945108808,3,10,18,19
0.343265945108808,3,10,18,23
0.343265945108808,6,7,10,18
0.343265945108808,6,10,14,18
0.343265945108808,6,10,17,18
0.343265945108808,6,10,18,19
0.343265945108808,6,10,18,23
0.343265945108808,7,10,14,18
0.343265945108808,7,10,17,18
0.343265945108808,7,10,18,19
0.343265945108808,7,10,18,23
0.343256457898039,9,14,19,30
0.343256457898039,9,14,23,30
0.343255687945785,4,13,20,21
0.343240609811727,9,19,28,30
0.343240609811727,9,23,28,30
0.343238793492839,3,7,21,26
0.343238793492839,3,7,21,27
0.343238793492839,3,7,21,30
0.343236881448648,1,2,13,25
0.343236881448648,2,8,13,25
0.343236881448648,2,11,13,25
0.343231846673885,4,6,13,14
0.343221474960921,3,24,27,28
0.343221474960921,3,24,28,30
0.343218873802135,4,10,26,30
0.343217848030356,7,10,23,29
0.343215054980228,3,10,20,29
0.343215054980228,6,10,20,29
0.34320505385883,5,13,22,25
0.34320505385883,12,13,22,25
0.34320505385883,13,21,22,25
0.34320505385883,13,21,22,28
0.34320505385883,13,22,25,26
0.34320505385883,13,22,25,27
0.34320505385883,13,22,25,28
0.34320505385883,13,22,25,30
0.343202520916457,3,4,14,15
0.343196049340528,5,19,24,28
0.343195272827675,7,20,22,25
0.343195272827675,7,20,22,28
0.343186189230251,9,10,16,29
0.3431856491776,4,8,15,28
0.343184896557133,5,12,14,24
0.343184896557133,12,14,24,27
0.343184896557133,12,14,24,30
0.343181255141634,3,19,21,31
0.343181255141634,3,21,23,31
0.343181255141634,6,19,21,31
0.343181255141634,6,21,23,31
0.343178017135962,7,24,27,28
0.343178017135962,7,24,28,30
0.343173059312979,4,12,14,19
0.343172343950648,14,19,21,31
0.343172343950648,14,21,23,31
0.343171638281104,4,14,22,29
0.343170522169752,2,22,24,29
0.343170137074934,4,22,23,27
0.343170137074934,4,22,23,30
0.343169811860137,13,14,24,25
0.343168007284403,4,7,30,31
0.343167091811439,3,4,17,20
0.343165367322775,6,9,27,31
0.343165367322775,6,12,27,31
0.343162464714951,2,9,25,31
0.343162185762186,8,10,16,30
0.343162185762186,10,11,16,30
0.343155987840846,4,7,27,29
0.343152651748318,1,11,18,22
0.343152651748318,5,11,18,22
0.343152651748318,11,12,18,22
0.343152651748318,11,14,18,22
0.343152651748318,11,16,18,22
0.343152651748318,11,17,18,22
0.343152651748318,11,18,20,22
0.343152651748318,11,18,21,22
0.343152651748318,11,18,22,26
0.343152651748318,11,18,22,27
0.343152651748318,11,18,22,30
0.343148637656512,4,6,15,28
0.343147672422897,2,13,20,31
0.343145776567738,13,14,22,31
0.343145647425715,9,18,21,25
0.343145647425715,9,18,21,28
0.343143491426835,8,13,20,29
0.343142746065585,5,13,20,22
0.343142746065585,12,13,20,22
0.343142746065585,13,20,21,22
0.343142746065585,13,20,22,26
0.343142746065585,13,20,22,27
0.343142746065585,13,20,22,30
0.343134703123457,7,10,26,27
0.343134643401057,1,4,9,31
0.343134643401057,4,5,9,31
0.343134643401057,4,9,12,31
0.343133944156865,4,12,15,24
0.343133944156865,4,13,15,24
0.343133004192602,3,10,16,25
0.343133004192602,3,10,16,28
0.343133004192602,6,10,16,25
0.343133004192602,6,10,16,28
0.343133004192602,7,10,16,25
0.343133004192602,7,10,16,28
0.343131613026383,4,12,22,28
0.343128184242093,11,17,21,31
0.343125243274135,4,12,14,21
0.343123649552746,13,22,24,28
0.343120194785654,1,5,13,22
0.343120194785654,1,12,13,22
0.343120194785654,1,13,22,26
0.343120194785654,1,13,22,27
0.343120194785654,1,13,22,30
0.343114187150434,1,2,10,16
0.343114187150434,1,8,10,16
0.343114187150434,1,10,11,16
0.343114187150434,2,8,10,16
0.343114187150434,2,10,11,16
0.343114187150434,5,8,10,16
0.343114187150434,5,10,11,16
0.343114187150434,8,10,11,16
0.343114187150434,8,10,12,16
0.343114187150434,8,10,14,16
0.343114187150434,8,10,16,17
0.343114187150434,8,10,16,19
0.343114187150434,8,10,16,23
0.343114187150434,8,10,16,26
0.343114187150434,10,11,12,16
0.343114187150434,10,11,14,16
0.343114187150434,10,11,16,17
0.343114187150434,10,11,16,19
0.343114187150434,10,11,16,23
0.343114187150434,10,11,16,26
0.343113938831303,2,5,14,20
0.343113938831303,2,12,14,20
0.343110967866268,1,2,5,14
0.343110967866268,1,2,8,14
0.343110967866268,1,2,11,14
0.343110967866268,1,2,12,14
0.343110967866268,2,5,8,14
0.343110967866268,2,5,11,14
0.343110967866268,2,8,11,14
0.343110967866268,2,8,12,14
0.343110967866268,2,11,12,14
0.343107738670441,4,9,17,23
0.343107654682588,1,12,20,22
0.343106288633899,11,19,20,25
0.343106288633899,11,19,20,28
0.343106288633899,11,20,23,25
0.343106288633899,11,20,23,28
0.343106028912589,4,10,19,26
0.343106028912589,4,10,23,26
0.343104243504707,5,19,20,24
0.343101942681671,10,16,17,24
0.343101418542908,9,13,14,20
0.343100714705773,1,12,23,27
0.343098151506346,5,13,21,24
0.343098151506346,12,13,21,24
0.343098151506346,13,21,24,26
0.343098151506346,13,21,24,27
0.343098151506346,13,21,24,30
0.343093708056269,6,20,21,31
0.343092039621424,12,24,29,31
0.343091643058758,1,5,19,21
0.343088297681375,7,20,21,24
0.343088297681375,7,20,24,26
0.343088297681375,7,20,24,27
0.343088297681375,7,20,24,30
0.34308395336888,10,17,22,25
0.34308395336888,10,17,22,28
0.343070315008753,4,19,29,30
0.343070122299761,2,17,21,25
0.343070122299761,2,17,21,28
0.343069405286995,1,12,22,25
0.343067738536781,3,4,15,25
0.343065866484092,2,15,19,31
0.343065577884534,3,15,19,27
0.343065577884534,3,15,23,27
0.343065577884534,6,15,19,27
0.343065577884534,6,15,23,27
0.343065577884534,7,15,19,27
0.343065577884534,7,15,23,27
0.343062636116684,1,15,20,22
0.343058464097909,14,19,21,29
0.343058464097909,14,21,23,29
0.34305560822687,4,11,15,20
0.343050769068625,3,19,21,29
0.343050769068625,3,21,23,29
0.343050769068625,6,19,21,29
0.343050769068625,6,21,23,29
0.343049548134905,1,4,13,23
0.343049548134905,4,5,13,23
0.343049548134905,4,12,13,23
0.343049548134905,4,13,19,23
0.343049309911236,14,15,20,22
0.343046589525874,4,9,20,25
0.343046589525874,4,9,20,28
0.343036628601698,4,23,24,26
0.343034675649882,8,15,19,26
0.343034675649882,8,15,23,26
0.343034481363637,13,14,22,29
0.343026696800672,3,21,22,28
0.343026696800672,3,22,26,28
0.343026696800672,3,22,27,28
0.343026696800672,3,22,28,30
0.343024068751321,11,17,21,29
0.343023426214834,10,12,14,27
0.343020196275219,10,12,15,17
0.343020196275219,10,13,15,17
0.343016149516958,7,14,15,20
0.343016149516958,7,15,20,26
0.343016149516958,7,15,20,27
0.343016149516958,7,15,20,30
0.343013567416902,5,12,14,22
0.343013567416902,12,14,21,22
0.343013567416902,12,14,22,26
0.343013567416902,12,14,22,27
0.343013567416902,12,14,22,30
0.34300292311412,3,21,24,25
0.34300292311412,3,24,25,26
0.34300292311412,3,24,25,27
0.34300292311412,3,24,25,28
0.34300292311412,3,24,25,30
0.34300179049816,9,19,25,30
0.34300179049816,9,23,25,30
0.343001436209306,3,14,20,25
0.343001436209306,3,14,20,28
0.342999299210541,11,15,19,25
0.342999299210541,11,15,23,25
0.342999021160332,3,10,18,25
0.342999021160332,3,10,18,28
0.342999021160332,6,10,18,25
0.342999021160332,6,10,18,28
0.342999021160332,7,10,18,25
0.342999021160332,7,10,18,28
0.34299777620226,1,9,13,20
0.34299777620226,5,9,13,20
0.34299777620226,9,11,13,20
0.34299777620226,9,12,13,20
0.34299777620226,9,13,20,26
0.34299777620226,9,13,20,27
0.34299777620226,9,13,20,30
0.342993478931168,8,19,30,31
0.342984489518108,3,9,12,29
0.34298300364966,7,21,22,28
0.34298300364966,7,22,26,28
0.34298300364966,7,22,27,28
0.34298300364966,7,22,28,30
0.342982508838177,1,7,9,20
0.342982508838177,1,7,11,20
0.342982508838177,1,7,12,20
0.342982113316243,5,17,19,22
0.342980927703055,8,19,27,29
0.342979960068925,1,2,10,18
0.342979960068925,1,8,10,18
0.342979960068925,1,10,11,18
0.342979960068925,2,8,10,18
0.342979960068925,2,10,11,18
0.342979960068925,5,8,10,18
0.342979960068925,5,10,11,18
0.342979960068925,8,10,11,18
0.342979960068925,8,10,12,18
0.342979960068925,8,10,14,18
0.342979960068925,8,10,17,18
0.342979960068925,8,10,18,19
0.342979960068925,8,10,18,23
0.342979960068925,10,11,12,18
0.342979960068925,10,11,14,18
0.342979960068925,10,11,17,18
0.342979960068925,10,11,18,19
0.342979960068925,10,11,18,23
0.34297874011892,1,8,14,15
0.34297874011892,5,8,14,15
0.34297874011892,8,11,14,15
0.34297874011892,8,12,14,15
0.34297874011892,8,13,14,15
0.342977817312851,5,19,24,25
0.342977552927395,6,20,21,29
0.342977075499405,10,15,23,28
0.342974802374324,1,12,21,22
0.342972924798093,3,22,25,31
0.342972484434348,10,12,27,28
0.342960468006309,7,21,24,25
0.342960468006309,7,24,25,26
0.342960468006309,7,24,25,27
0.342960468006309,7,24,25,28
0.342960468006309,7,24,25,30
0.342960353899179,5,14,20,24
0.342955586699371,5,10,13,17
0.342955586699371,10,12,13,17
0.342955586699371,10,13,14,17
0.342955586699371,10,13,17,19
0.3429482623116,2,22,24,31
0.342947321489107,1,6,17,20
0.342947321489107,2,9,17,20
0.342947321489107,3,8,17,20
0.342947321489107,5,6,17,20
0.342947321489107,6,8,17,20
0.342947321489107,6,9,17,20
0.342947321489107,6,11,17,20
0.342947321489107,6,12,17,20
0.342947321489107,7,8,17,20
0.342947321489107,8,9,17,20
0.342940577184722,1,6,14,15
0.342940577184722,5,6,14,15
0.342940577184722,6,9,14,15
0.342940577184722,6,11,14,15
0.342940577184722,6,12,14,15
0.342940577184722,6,13,14,15
0.342938067604388,10,13,26,29
0.342937395327323,2,9,14,25
0.342937216402736,2,4,25,31
0.342929902413342,7,22,25,31
0.342928762453097,7,16,21,31
0.342928440422462,1,3,5,15
0.342928440422462,1,3,7,15
0.342928440422462,1,3,9,15
0.342928440422462,1,3,12,15
0.342928440422462,1,3,13,15
0.342928440422462,3,5,7,15
0.342928440422462,3,5,9,15
0.342928440422462,3,5,12,15
0.342928440422462,3,5,13,15
0.342928440422462,3,7,9,15
0.342928440422462,3,7,12,15
0.342928440422462,3,7,13,15
0.342928440422462,3,9,12,15
0.342928440422462,3,9,13,15
0.342928440422462,3,12,13,15
0.342923946031566,6,11,27,31
0.342922553432803,1,17,19,24
0.342920019472715,2,5,14,23
0.342920019472715,2,12,14,23
0.34291831091632,3,7,21,28
0.342911661691006,12,14,24,28
0.342911027219442,3,8,23,28
0.342911027219442,6,8,23,28
0.342911027219442,7,8,23,28
0.342910180875093,11,18,22,25
0.342910180875093,11,18,22,28
0.342909280993756,3,21,24,26
0.342909280993756,3,21,24,27
0.342909280993756,3,21,24,30
0.342907504018978,13,22,24,29
0.342904329734709,1,4,8,28
0.342904329734709,4,5,8,28
0.342904329734709,4,8,11,28
0.342904329734709,4,8,12,28
0.342902486109872,4,13,21,31
0.342900414955042,4,6,15,31
0.342893381804815,1,11,14,23
0.342893381804815,5,11,14,23
0.342893381804815,11,12,14,23
0.342893381804815,11,14,19,23
0.342892205470989,5,14,22,24
0.342891131643061,9,10,17,29
0.342889608135447,1,6,9,26
0.342889608135447,1,6,11,26
0.342889608135447,1,6,12,26
0.342889376035584,2,5,13,14
0.342889376035584,2,12,13,14
0.342887900584289,10,14,19,31
0.342887900584289,10,14,28,31
0.342885532469622,9,19,25,26
0.342885532469622,9,23,25,26
0.342883855373363,5,19,21,24
0.342882147974533,2,11,26,30
0.342876230759456,5,10,17,20
0.342876007306723,8,23,27,31
0.342874208054965,3,9,30,31
0.342874208054965,3,12,30,31
0.342870643016595,2,13,19,26
0.342870643016595,2,13,23,26
0.342868687479216,1,3,11,13
0.342868687479216,3,5,11,13
0.342868687479216,3,7,11,13
0.342868687479216,3,9,11,13
0.342868687479216,3,11,12,13
0.342868264461868,1,10,14,26
0.342866503179298,13,20,22,25
0.342866503179298,13,20,22,28
0.342866484596694,7,21,24,26
0.342866484596694,7,21,24,27
0.342866484596694,7,21,24,30
0.34286615317391,11,13,18,21
0.34286615317391,11,15,18,21
0.342862851324504,12,16,19,22
0.342862851324504,12,16,22,23
0.342861290397075,3,9,27,29
0.342861290397075,3,12,27,29
0.342858333001953,2,12,27,31
0.342857175480042,1,2,13,30
0.342857175480042,2,8,13,30
0.342857175480042,2,11,13,30
0.342856529664169,1,4,6,28
0.342856529664169,3,4,6,28
0.342856529664169,4,5,6,28
0.342856529664169,4,6,7,28
0.342856529664169,4,6,9,28
0.342856529664169,4,6,11,28
0.342856529664169,4,6,12,28
0.342854165519048,5,10,14,25
0.342851080554307,4,9,11,31
0.342847539125518,8,10,16,25
0.342847539125518,8,10,16,28
0.342847539125518,10,11,16,25
0.342847539125518,10,11,16,28
0.342845759980971,2,12,23,28
0.342844960708093,11,13,19,26
0.342844960708093,11,13,23,26
0.34284467115561,2,4,14,31
0.342843762480173,13,18,19,21
0.342843762480173,13,18,21,23
0.342839232292669,1,13,22,28
0.342835471334477,2,4,28,30
0.342834109183261,2,5,15,28
0.342834109183261,2,12,15,28
0.342834109183261,2,13,15,28
0.342829191720891,1,6,15,25
0.342829191720891,3,8,15,25
0.342829191720891,5,6,15,25
0.342829191720891,6,8,15,25
0.342829191720891,6,9,15,25
0.342829191720891,6,11,15,25
0.342829191720891,6,12,15,25
0.342829191720891,6,13,15,25
0.342829191720891,7,8,15,25
0.342829191720891,8,9,15,25
0.342828198669166,2,14,15,20
0.342828198669166,2,15,20,26
0.342828198669166,2,15,20,27
0.342828198669166,2,15,20,30
0.34282755368948,1,3,8,20
0.34282755368948,1,5,6,20
0.34282755368948,1,6,8,20
0.34282755368948,1,7,8,20
0.342826062967021,7,16,21,29
0.342823986058698,3,4,13,28
0.342822441279888,1,3,19,20
0.342822441279888,1,3,20,23
0.342822441279888,1,6,19,20
0.342822441279888,1,6,20,23
0.342822441279888,1,7,19,20
0.342822441279888,1,7,20,23
0.342821471547743,5,13,24,25
0.342821471547743,12,13,24,25
0.342821471547743,13,21,24,25
0.342821471547743,13,21,24,28
0.342821471547743,13,24,25,26
0.342821471547743,13,24,25,27
0.342821471547743,13,24,25,28
0.342821471547743,13,24,25,30
0.342821149447677,1,11,18,24
0.342821149447677,5,11,18,24
0.342821149447677,11,12,18,24
0.342821149447677,11,14,18,24
0.342821149447677,11,16,18,24
0.342821149447677,11,17,18,24
0.342821149447677,11,18,20,24
0.342821149447677,11,18,21,24
0.342821149447677,11,18,24,26
0.342821149447677,11,18,24,27
0.342821149447677,11,18,24,30
0.342814625929231,5,11,23,28
0.342814625929231,11,12,23,28
0.342814625929231,11,19,23,28
0.342811810446391,2,10,14,17
0.342811113325544,7,20,24,25
0.342811113325544,7,20,24,28
0.34280927587162,4,13,19,20
0.34280927587162,4,13,20,23
0.342802898891324,9,19,26,29
0.342802898891324,9,23,26,29
0.342801141552627,1,2,19,23
0.342799234787786,12,18,19,24
0.342799234787786,12,18,23,24
0.342795647791865,10,17,19,21
0.342795647791865,10,17,20,21
0.342795647791865,10,17,21,23
0.342795647791865,10,17,21,26
0.342795647791865,10,17,21,27
0.342795647791865,10,17,21,30
0.34279552644625,3,10,27,31
0.34279552644625,6,10,27,31
0.342792084607978,13,21,22,31
0.342792084607978,13,22,25,31
0.342787148610736,4,13,21,29
0.342785174117263,9,18,21,31
0.342784676721681,1,5,14,24
0.342784676721681,1,14,24,27
0.342784676721681,1,14,24,30
0.34278244448051,4,6,16,20
0.342781531185597,7,20,22,31
0.342781260112921,1,19,24,31
0.342776820430765,3,13,23,29
0.342776820430765,6,13,23,29
0.342776820430765,7,13,23,29
0.342775363860697,8,15,19,27
0.342775363860697,8,15,23,27
0.342765794090622,5,13,20,24
0.342765794090622,12,13,20,24
0.342765794090622,13,20,21,24
0.342765794090622,13,20,24,26
0.342765794090622,13,20,24,27
0.342765794090622,13,20,24,30
0.342763849242069,3,24,28,31
0.342754992237315,2,5,11,26
0.342754992237315,2,8,11,26
0.342754992237315,2,8,12,26
0.342754992237315,2,11,12,26
0.342754923614243,4,19,20,22
0.342754801263328,5,16,19,24
0.342754017561674,1,3,17,23
0.342754017561674,1,6,17,23
0.342754017561674,1,7,17,23
0.342754017561674,2,9,17,23
0.342754017561674,3,5,17,23
0.342754017561674,3,8,17,23
0.342754017561674,3,9,17,23
0.342754017561674,3,11,17,23
0.342754017561674,3,12,17,23
0.342754017561674,5,6,17,23
0.342754017561674,5,7,17,23
0.342754017561674,6,8,17,23
0.342754017561674,6,9,17,23
0.342754017561674,6,11,17,23
0.342754017561674,6,12,17,23
0.342754017561674,7,8,17,23
0.342754017561674,7,9,17,23
0.342754017561674,7,11,17,23
0.342754017561674,7,12,17,23
0.342754017561674,8,9,17,23
0.342753648685149,10,12,16,20
0.342751401708143,4,12,15,21
0.342751401708143,4,13,15,21
0.34274919436929,7,15,20,25
0.34274919436929,7,15,20,28
0.34274115143665,3,10,16,31
0.34274115143665,6,10,16,31
0.34274115143665,7,10,16,31
0.342740013331964,2,16,18,22
0.342740013331964,2,17,18,22
0.342740013331964,2,18,19,22
0.342740013331964,2,18,20,22
0.342740013331964,2,18,21,22
0.342740013331964,2,18,22,23
0.342740013331964,2,18,22,26
0.342740013331964,2,18,22,27
0.342740013331964,2,18,22,30
0.342740006407731,10,12,25,27
0.342737170679245,1,13,24,26
0.342737047050921,12,14,22,25
0.342737047050921,12,14,22,28
0.342735725191111,4,8,15,31
0.342727806623893,6,15,17,20
0.342725791977378,2,4,15,26
0.342723788635598,4,13,23,28
0.342723367336353,1,12,20,24
0.342721706092358,2,5,11,20
0.342721706092358,2,8,11,20
0.342721706092358,2,8,12,20
0.342721706092358,2,11,12,20
0.342721706092358,2,11,20,26
0.342721706092358,2,11,20,27
0.342721706092358,2,11,20,30
0.342721706092358,5,8,11,20
0.342721706092358,5,8,12,20
0.342721706092358,8,11,12,20
0.342721706092358,8,11,20,26
0.342721706092358,8,11,20,27
0.342721706092358,8,11,20,30
0.342721706092358,8,12,20,26
0.342721706092358,8,12,20,27
0.342721706092358,8,12,20,30
0.342721450790353,7,24,28,31
0.342719718156963,1,3,11,15
0.342719718156963,3,5,11,15
0.342719718156963,3,7,11,15
0.342719718156963,3,9,11,15
0.342719718156963,3,11,12,15
0.342719718156963,3,11,13,15
0.342719236044341,5,17,23,24
0.342717055364629,13,22,24,31
0.342713556093248,8,10,18,25
0.342713556093248,8,10,18,28
0.342713556093248,10,11,18,25
0.342713556093248,10,11,18,28
0.342712443660606,6,14,20,29
0.342712413659569,12,14,15,21
0.342712413659569,13,14,15,21
0.342711565259378,9,13,20,25
0.342711565259378,9,13,20,28
0.342711135030874,10,17,22,31
0.342710442243968,1,15,20,24
0.342709912598192,3,4,17,19
0.342709912598192,4,6,17,19
0.342709912598192,4,7,17,19
0.342698722489206,12,14,24,29
0.342698051218889,11,19,26,31
0.342698051218889,11,23,26,31
0.342697913957679,14,15,20,24
0.342694734496915,2,17,21,31
0.342689024477169,4,12,19,28
0.342685794929663,9,18,21,29
0.342679569710985,3,8,23,29
0.342679569710985,6,8,23,29
0.342679569710985,7,8,23,29
0.342678393074807,12,14,15,19
0.342678393074807,13,14,15,19
0.342678278457117,13,21,22,29
0.342677866181438,8,11,30,31
0.342677866181438,8,12,30,31
0.342676240520411,11,19,20,31
0.342676240520411,11,20,23,31
0.342668335837554,3,24,28,29
0.342667527610782,7,20,22,29
0.342664517951433,8,11,27,29
0.342664517951433,8,12,27,29
0.342663758386119,10,13,17,28
0.342660139279464,3,8,13,26
0.342660139279464,6,8,13,26
0.342660139279464,7,8,13,26
0.342660139279464,8,9,13,26
0.34265933317666,11,15,19,30
0.34265933317666,11,15,23,30
0.342656643635222,5,12,22,26
0.342656643635222,12,22,26,27
0.342656643635222,12,22,26,30
0.342654921868373,4,10,20,29
0.342652441571691,10,11,28,29
0.342650811479682,12,15,21,22
0.342650811479682,13,15,21,22
0.342646029309451,2,3,15,25
0.342646029309451,2,6,15,25
0.342646029309451,2,7,15,25
0.342644587143504,1,12,24,25
0.342640636039699,4,7,20,29
0.34263973706639,10,13,25,29
0.342639386599417,4,15,19,20
0.342639386599417,4,15,20,23
0.342637837932097,12,14,21,24
0.342637837932097,12,14,24,26
0.342635694973795,4,8,26,31
0.342634643093475,10,14,20,29
0.342633701159979,14,15,22,24
0.342633681735606,3,20,21,26
0.342633681735606,3,20,21,27
0.342633681735606,3,20,21,30
0.342633519506353,14,17,19,24
0.342633519506353,14,17,23,24
0.342631877693897,1,5,13,24
0.342631877693897,1,12,13,24
0.342631877693897,1,13,24,27
0.342631877693897,1,13,24,30
0.342629256685121,1,11,19,25
0.342629256685121,1,11,23,25
0.342629254466355,3,11,30,31
0.342626228339121,7,24,28,29
0.342622712888806,1,3,4,25
0.342622712888806,3,4,5,25
0.342622712888806,3,4,7,25
0.342622712888806,3,4,9,25
0.342622712888806,3,4,11,25
0.342622712888806,3,4,12,25
0.342622712888806,3,4,25,28
0.34261756888044,2,14,15,23
0.34261756888044,2,15,19,23
0.342616660334912,4,9,20,31
0.34261574937573,3,11,27,29
0.34261463462131,2,12,23,29
0.342612600691379,4,6,15,30
0.342609960216488,2,16,19,22
0.342609960216488,2,16,20,22
0.342609960216488,2,16,21,22
0.342609960216488,2,16,22,23
0.342609960216488,2,16,22,26
0.342609960216488,2,16,22,27
0.342609960216488,2,16,22,30
0.342608456628333,10,17,22,29
0.342608350218229,2,10,17,23
0.342608051666803,1,5,14,22
0.342608051666803,1,14,21,22
0.342608051666803,1,14,22,26
0.342608051666803,1,14,22,27
0.342608051666803,1,14,22,30
0.342607411567778,3,10,18,31
0.342607411567778,6,10,18,31
0.342607411567778,7,10,18,31
0.342605895087432,13,21,24,29
0.3426028633898,1,7,9,31
0.3426028633898,1,7,12,31
0.342599002376072,3,21,24,28
0.342599002376072,3,24,26,28
0.342596247991024,1,10,15,17
0.342596099856662,1,10,14,27
0.34259514966101,7,20,24,29
0.342595080597206,2,13,19,27
0.342595080597206,2,13,23,27
0.342592643958946,2,11,19,25
0.342592643958946,2,11,23,25
0.342592643958946,8,11,19,25
0.342592643958946,8,11,23,25
0.342592643958946,8,12,19,25
0.342592643958946,8,12,23,25
0.342591371523061,2,17,21,29
0.342588219862384,4,6,13,26
0.342588059392608,3,4,26,31
0.342587979446783,4,6,25,30
0.342583659012582,5,11,23,29
0.342583659012582,11,12,23,29
0.342583659012582,11,19,23,29
0.342583254161722,12,15,22,24
0.342583254161722,13,15,22,24
0.342582514998825,1,8,13,28
0.342582514998825,5,8,13,28
0.342582514998825,8,11,13,28
0.342582514998825,8,12,13,28
0.342582383744577,11,18,24,25
0.342582383744577,11,18,24,28
0.342580813791087,3,14,20,31
0.342580504067566,1,13,14,21
0.34257807010471,3,10,16,27
0.34257807010471,6,10,16,27
0.34257807010471,7,10,16,27
0.342574486497722,2,9,14,30
0.342573653402287,11,14,23,28
0.342570537423354,11,13,19,27
0.342570537423354,11,13,23,27
0.342568574903103,4,10,23,28
0.342567666500923,10,14,15,25
