"obj","site1","site2","site3"
0.337201220059344,2,22,25
0.337193212215746,6,15,16
0.337192625718865,13,19,26
0.337192625718865,13,23,26
0.337183797963973,3,4,16
0.337179320600144,9,13,28
0.337168718037021,13,19,27
0.337168718037021,13,23,27
0.337158240056757,4,5,30
0.337152911637323,12,21,31
0.337149051807821,2,3,17
0.337149051807821,2,6,17
0.337149051807821,2,7,17
0.337148088652014,6,15,17
0.33711372266891,4,11,13
0.3370884521064,7,15,25
0.337087556173492,13,17,21
0.337085684531507,1,9,26
0.337065892493618,5,15,22
0.337058113922657,3,15,27
0.337047319558991,7,9,26
0.337047319558991,7,11,26
0.337047319558991,7,12,26
0.337046252458869,10,14,17
0.337034240758026,12,21,29
0.337029664283213,2,21,22
0.337029355843336,12,14,23
0.337023538943812,15,19,20
0.337023538943812,15,20,23
0.337022732043421,1,6,27
0.337015022937622,2,24,28
0.337012242274592,14,21,26
0.337012242274592,14,21,27
0.337012242274592,14,21,30
0.336974818109099,2,10,16
0.336963905082347,2,7,31
0.336958795014919,1,6,16
0.336958795014919,2,9,16
0.336958795014919,3,8,16
0.336958795014919,5,6,16
0.336958795014919,6,8,16
0.336958795014919,6,9,16
0.336958795014919,6,11,16
0.336958795014919,6,12,16
0.336958795014919,7,8,16
0.336958795014919,8,9,16
0.336923695632306,2,20,21
0.336919400229266,3,14,25
0.336907227175863,8,15,16
0.336903389318045,9,13,31
0.336901412608873,12,19,26
0.336901412608873,12,23,26
0.336898148472159,3,15,26
0.336893258695293,8,27,31
0.336891688793785,9,15,30
0.336873650535124,2,24,25
0.336863988784471,5,10,16
0.33685637173397,4,9,14
0.336843600636849,2,8,28
0.336837186103705,8,15,17
0.33683617174012,1,9,25
0.336835040234029,1,2,17
0.336835040234029,2,8,17
0.336835040234029,2,11,17
0.336823830421973,2,9,18
0.336818647269827,13,18,22
0.336813290804699,1,8,26
0.336808339226991,15,21,22
0.336799293061939,7,9,25
0.336799293061939,7,11,25
0.336799293061939,7,12,25
0.336797170022149,8,14,26
0.336791057139635,8,14,27
0.336783715797964,5,10,25
0.336775042509183,9,13,30
0.33676843038654,9,15,28
0.33676108894023,3,19,27
0.33676108894023,6,19,27
0.336744808843387,1,11,31
0.336741945219155,14,21,25
0.336741945219155,14,21,28
0.336728527998168,5,10,18
0.336724736103525,2,22,28
0.33672185686526,15,20,21
0.336710617206991,8,13,17
0.336709889921022,6,13,18
0.336700827727078,2,21,24
0.336678897207927,4,9,28
0.336664860141752,5,15,24
0.336652885701153,5,19,29
0.336633872192817,7,14,15
0.336611696029619,3,8,25
0.336611696029619,6,8,25
0.336611696029619,7,8,25
0.336567064836498,13,18,24
0.336558159965351,15,22,25
0.336555806545759,1,14,23
0.336540513685052,15,21,24
0.336533329777027,2,14,25
0.336518112978729,9,15,31
0.336512033885409,17,19,24
0.336511133373554,14,16,22
0.336491361453102,14,17,24
0.336488307219798,6,14,28
0.336468053680019,6,14,30
0.336439986745794,1,7,14
0.336439986745794,5,7,14
0.336439986745794,7,9,14
0.336439986745794,7,11,14
0.336439986745794,7,12,14
0.336416707145589,3,16,19
0.336416707145589,3,16,23
0.336416707145589,6,16,19
0.336416707145589,6,16,23
0.336416707145589,7,16,19
0.336416707145589,7,16,23
0.336414527261124,2,14,30
0.336407487347965,3,7,14
0.336391790137366,11,17,20
0.336384535047325,8,13,16
0.33637363157205,2,7,20
0.33637363157205,6,7,20
0.336355613070386,9,13,27
0.336352485391604,11,20,29
0.336339795872598,14,21,31
0.336322612262198,3,23,30
0.336322612262198,6,23,30
0.336316160420165,9,18,20
0.336294322577428,15,24,25
0.336281742552643,3,18,19
0.336281742552643,3,18,23
0.336281742552643,6,18,19
0.336281742552643,6,18,23
0.336281742552643,7,18,19
0.336281742552643,7,18,23
0.336280385961478,9,13,14
0.336257305832948,7,16,20
0.33625646116098,14,16,24
0.336251417542263,14,17,22
0.336249663439018,2,19,21
0.336249663439018,2,21,23
0.336237914389235,14,21,29
0.336160896427848,4,6,18
0.336148943442931,9,13,26
0.336137866770679,1,11,15
0.336137866770679,5,11,15
0.336137866770679,11,12,15
0.336137866770679,11,13,15
0.336129150759333,8,16,19
0.336129150759333,8,16,23
0.336127695099326,1,3,17
0.336127695099326,3,5,17
0.336127695099326,3,9,17
0.336127695099326,3,11,17
0.336127695099326,3,12,17
0.336111116312444,4,8,17
0.336091129224829,3,15,16
0.336083020663146,9,26,30
0.336067279793925,1,10,16
0.336059316191996,9,15,27
0.336052502013409,3,5,31
0.336011618901901,6,14,31
0.336003138090667,2,8,25
0.335994186166387,8,18,19
0.335994186166387,8,18,23
0.33598671607051,11,13,25
0.335954332301195,10,15,16
0.335949719510491,12,23,28
0.335949702535771,3,15,17
0.335942720581551,2,17,20
0.335931819007622,1,10,18
0.335888774124905,4,11,26
0.335858232613494,9,15,26
0.335850215388821,1,3,16
0.335850215388821,3,5,16
0.335850215388821,3,9,16
0.335850215388821,3,11,16
0.335850215388821,3,12,16
0.335841927737117,7,13,17
0.33583554155415,2,4,16
0.33583554155415,4,8,16
0.33582357612353,8,26,30
0.335791772592986,9,14,25
0.335785356729398,14,19,20
0.335785356729398,14,20,23
0.335760193165832,2,5,17
0.335760193165832,2,12,17
0.335751672761376,12,23,29
0.33572779699415,13,17,23
0.335708267221304,11,15,25
0.335700576961204,2,4,18
0.335691462399434,7,15,30
0.335662698796527,5,9,26
0.335662698796527,9,11,26
0.335662698796527,9,12,26
0.33565063996587,6,11,29
0.335634410564153,14,15,23
0.33560085358833,3,13,18
0.33558856784067,7,13,16
0.335585846454792,2,15,17
0.33558249861747,6,14,27
0.335545830682597,12,16,21
0.335539388355583,2,3,20
0.335539388355583,2,6,20
0.335539388355583,3,6,20
0.335539388355583,6,20,26
0.335539388355583,6,20,27
0.335539388355583,6,20,30
0.33553300025604,6,14,26
0.335529614515603,2,14,27
0.335507204619524,15,22,26
0.335477682157852,2,14,26
0.33546784197351,5,9,25
0.33546784197351,9,11,25
0.33546784197351,9,12,25
0.33546784197351,9,25,28
0.335449523816351,1,3,27
0.335431341963109,1,8,28
0.335428937216474,7,15,28
0.335399582401055,2,13,16
0.335393203286365,5,8,26
0.335368576632664,5,14,23
0.33536180070502,4,14,20
0.335354957857804,10,17,20
0.335308932437329,13,14,20
0.335305581925743,1,11,13
0.335305581925743,5,11,13
0.335305581925743,11,12,13
0.335287777504594,10,15,18
0.3352838998258,10,15,29
0.33527704536159,4,11,25
0.335270477956639,12,17,21
0.335264370166654,2,13,18
0.335258981873912,6,20,25
0.335258981873912,6,20,28
0.335257264882379,15,24,26
0.335241549344201,3,14,30
0.335241225437972,4,7,17
0.335219580519282,7,18,20
0.3352122984864,3,23,27
0.3352122984864,6,23,27
0.335188196875,5,7,27
0.335178619808663,7,15,31
0.335168863730456,15,22,24
0.33516004317365,15,17,24
0.335157470029091,1,9,14
0.335157470029091,5,9,14
0.335157470029091,9,11,14
0.335157470029091,9,12,14
0.335154936718846,4,13,20
0.335151892057573,3,7,20
0.335121392978167,11,16,19
0.335121392978167,11,16,23
0.335116175297768,11,14,15
0.335112475165229,9,15,16
0.335104677050419,3,14,28
0.335095630321127,12,18,22
0.335066704001899,5,11,31
0.335066704001899,11,12,31
0.335050852767645,3,4,18
0.335038567019985,4,7,16
0.335031785977769,9,26,27
0.335014960952575,15,19,28
0.334996402935524,11,16,20
0.334992886385221,2,17,23
0.334986180743766,11,18,19
0.334986180743766,11,18,23
0.334967089462316,3,6,17
0.334967089462316,6,7,17
0.334967089462316,6,14,17
0.334963615081717,9,25,31
0.334905169755479,15,17,22
0.334891120289422,11,30,31
0.334885159400005,9,15,17
0.334881501768573,6,16,30
0.334873014083311,6,17,25
0.334872550280573,7,15,27
0.334866452777129,12,18,24
0.334857771705304,11,27,29
0.334840396670269,6,20,31
0.334834086095414,4,5,21
0.334825436969142,1,6,18
0.334825436969142,3,8,18
0.334825436969142,5,6,18
0.334825436969142,6,8,18
0.334825436969142,6,9,18
0.334825436969142,6,11,18
0.334825436969142,6,12,18
0.334825436969142,7,8,18
0.334825436969142,8,9,18
0.334822843205907,6,17,30
0.334805852695031,12,19,25
0.334805852695031,12,23,25
0.334789217669685,9,26,31
0.334788407489497,7,19,28
0.334787569126678,2,3,16
0.334787569126678,2,6,16
0.334787569126678,2,7,16
0.334787569126678,3,6,16
0.334787569126678,6,7,16
0.334787569126678,6,14,16
0.334787569126678,6,16,17
0.334787569126678,6,16,26
0.334778550728446,8,26,27
0.334738483532784,9,13,17
0.334732452568052,15,16,22
0.334731079430543,1,8,25
0.334719851984271,17,19,22
0.334709486350139,13,18,21
0.334690070830286,6,17,28
0.334684591150361,10,14,16
0.334667488337885,1,19,21
0.334664888802304,1,6,31
0.334652448606814,1,8,17
0.334652448606814,5,8,17
0.334652448606814,8,11,17
0.334652448606814,8,12,17
0.334652448606814,8,14,17
0.334652356892277,2,3,18
0.334652356892277,2,6,18
0.334652356892277,2,7,18
0.334630059376019,3,14,31
0.334622980157051,7,15,26
0.334608153197329,4,15,20
0.334605511832945,7,19,26
0.334605511832945,7,23,26
0.334594994858179,8,16,30
0.334593035673399,5,19,23
0.334577963844983,9,13,16
0.334577502373018,15,19,31
0.334572236713778,8,17,25
0.334557653998659,15,21,26
0.334557653998659,15,21,27
0.334557653998659,15,21,30
0.33454888089668,10,14,18
0.334541837356007,12,15,20
0.334541837356007,13,15,20
0.334540013301228,17,23,24
0.334538207326187,6,15,18
0.33453421785254,6,16,25
0.33453421785254,6,16,28
0.33453262918207,8,17,30
0.334523262189967,8,26,31
0.334501980094328,15,16,24
0.334499485114025,1,2,16
0.334499485114025,1,8,16
0.334499485114025,2,8,16
0.334499485114025,2,11,16
0.334499485114025,5,8,16
0.334499485114025,8,11,16
0.334499485114025,8,12,16
0.334499485114025,8,14,16
0.334499485114025,8,16,17
0.334499485114025,8,16,26
0.334495466348906,2,21,25
0.33448169606491,1,5,23
0.334452279422919,7,14,25
0.334449797694106,2,3,27
0.334449797694106,2,6,27
0.334414278807528,5,17,24
0.334412446819396,5,6,26
0.3343973854604,9,25,30
0.334376059256494,8,17,28
0.334368967169332,3,14,27
0.334364272879625,1,2,18
0.334364272879625,2,8,18
0.334364272879625,2,11,18
0.334362369735499,1,10,28
0.334349817367362,15,19,23
0.334345673963503,2,5,26
0.334343767697268,12,14,20
0.334338548185769,1,7,27
0.334334986707704,14,16,21
0.334315804376737,11,13,30
0.334313486932743,3,20,26
0.334313486932743,3,20,27
0.334313486932743,3,20,30
0.334307925462399,15,21,25
0.334307925462399,15,21,28
0.334284957102706,2,21,26
0.334284957102706,2,21,27
0.334284957102706,2,21,30
0.334275963175261,6,17,31
0.33426614347122,5,6,25
0.334263395033855,3,14,26
0.334250123313534,8,13,18
0.334250123313534,8,15,18
0.334246661466284,8,16,25
0.334246661466284,8,16,28
0.334204497212913,1,10,26
0.334189576184906,13,17,19
0.334185809580106,11,15,30
0.334155219530438,6,16,31
0.334151766111514,9,14,30
0.334147564001512,5,17,22
0.334136575004123,4,9,17
0.334099447220187,6,16,27
0.334085682396953,1,9,28
0.334067829547484,15,23,28
0.334065853632921,17,19,21
0.334055536519953,11,13,28
0.334044632374977,14,17,21
0.334044517818335,7,9,28
0.334044517818335,7,11,28
0.334044517818335,7,12,28
0.334034990541863,3,20,25
0.334034990541863,3,20,28
0.33403142406801,6,17,27
0.334026951993377,4,9,16
0.334006214213948,5,12,30
0.333996149121581,11,18,20
0.33398070283415,2,21,28
0.333962578371078,8,17,31
0.333951744337786,7,15,16
0.333934362182279,11,15,28
0.33393412439778,15,21,31
0.333933545164014,14,18,22
0.333928387244948,9,25,26
0.333921359578768,6,17,26
0.333918979911521,1,14,20
0.333916521865222,4,17,24
0.333908008557124,5,8,28
0.333885380341169,3,11,29
0.333874607732126,9,14,28
0.333868188841415,8,16,31
0.333862321949545,10,14,29
0.333860869695033,4,19,23
0.333851076149747,4,12,20
0.333842635275544,15,21,29
0.333825836703181,6,20,29
0.333824564519215,15,22,27
0.333824564519215,15,22,30
0.333816043272722,8,16,27
0.333805115449996,11,27,31
0.3337778819119,1,7,17
0.3337778819119,5,7,17
0.3337778819119,7,9,17
0.3337778819119,7,11,17
0.3337778819119,7,12,17
0.333773177839012,3,16,30
0.33376862799249,4,19,20
0.333767342313357,6,16,18
0.333763449886981,2,15,16
0.333749885442685,3,7,17
0.333749885442685,3,14,17
0.333744393378987,8,17,27
0.333739610487558,18,19,24
0.333724534539419,4,11,14
0.333719759476402,14,18,24
0.333711706293692,1,13,20
0.333710897898795,1,3,18
0.333710897898795,3,5,18
0.333710897898795,3,9,18
0.333710897898795,3,11,18
0.333710897898795,3,12,18
0.333709364031189,3,17,25
0.333701348656582,1,11,26
0.333700122492849,4,8,18
0.333700043487328,3,17,30
0.33369858956704,1,7,16
0.33369858956704,5,7,16
0.33369858956704,7,9,16
0.33369858956704,7,11,16
0.33369858956704,7,12,16
0.333672960446326,3,7,16
0.333672960446326,3,14,16
0.333672960446326,3,16,17
0.333672960446326,3,16,26
0.333667658814388,12,17,23
0.333645695478332,15,23,31
0.333643694254651,4,17,22
0.33362289347036,7,15,17
0.333622300937062,8,17,26
0.333618029140897,3,20,31
0.3336022829624,5,16,22
0.333600425693262,7,23,28
0.333582660771038,1,11,25
0.33358159893015,5,19,31
0.333578827862556,15,22,28
0.333574528610984,11,13,31
0.333564949115564,2,18,20
0.333525287487959,2,21,31
0.333515796921591,2,3,31
0.333515796921591,2,6,31
0.33350925672772,2,5,16
0.33350925672772,2,12,16
0.333498260438568,11,15,31
0.333488468801996,8,16,18
0.333474750949708,3,17,28
0.333453327200439,2,17,19
0.333450893757345,15,24,27
0.333450893757345,15,24,30
0.333448769380886,7,13,18
0.333440317542818,11,13,27
0.333423140260172,3,15,18
0.333421189461006,3,16,25
0.333421189461006,3,16,28
0.333417081310157,9,25,27
0.33341458940899,2,21,29
0.333414457575598,7,23,29
0.333411213615803,14,19,28
0.333401718780023,9,14,31
0.333385713685508,5,16,24
0.333383783287256,11,15,27
0.333381645553502,2,14,17
0.333373795941417,2,5,18
0.333373795941417,2,12,18
0.333357640216579,5,8,25
0.333357640216579,8,25,28
0.333352401371925,8,28,31
0.333350716069681,13,23,29
0.333317236595938,16,19,24
0.33329056168207,9,14,27
0.333289383213594,11,13,26
0.33326161045464,14,15,20
0.333257452922839,1,15,20
0.333243370121508,11,15,26
0.333210333769343,15,22,31
0.333190518899173,11,13,14
0.333134925485972,9,14,26
0.333121113319767,15,22,29
0.333116993314732,2,16,20
0.333103661858735,4,16,22
0.333086038302795,2,15,18
0.333075540107336,4,20,22
0.333075123568696,4,11,28
0.333062245719135,3,17,31
0.333053422204952,15,24,28
0.333048145603208,10,19,24
0.333048145603208,10,24,27
0.333048145603208,10,24,30
0.333043535516321,3,16,31
0.333022409433548,15,24,29
0.333001734301529,3,16,27
0.333000215908719,1,2,26
0.332988291136597,10,18,20
0.332959439985606,12,18,21
0.332955639573094,11,14,25
0.332940462296276,14,19,31
0.332919513322276,3,17,27
0.332897757529281,4,7,18
0.332893923007921,4,16,24
0.332876441137323,3,5,26
0.332866499750017,6,7,27
0.332861278789133,7,14,30
0.33285852277214,8,25,31
0.332849110950699,1,3,31
0.33284901017471,5,14,20
0.332843421406187,15,24,31
0.332839055552473,4,20,24
0.332834496491105,5,19,27
0.332827681657469,11,26,30
0.332813630186355,4,19,31
0.332798451987148,5,20,22
0.332792433159005,15,19,30
0.332792433159005,15,23,30
0.332789577661567,3,5,25
0.332788486040501,9,16,30
0.33278285502582,2,5,28
0.332781076732917,7,20,26
0.332781076732917,7,20,27
0.332781076732917,7,20,30
0.33277721512632,5,19,20
0.332768046165135,15,19,25
0.332768046165135,15,23,25
0.332762555510716,3,17,26
0.332741285440927,14,19,23
0.332725145963366,9,28,30
0.332713865560659,17,22,23
0.332702427798388,9,17,30
0.33269107890722,15,17,21
0.332686617493205,3,16,18
0.332682643799218,1,9,16
0.332682643799218,5,9,16
0.332682643799218,9,11,16
0.332682643799218,9,12,16
0.332682643799218,9,14,16
0.332682643799218,9,16,17
0.332682643799218,9,16,26
0.332675314923892,9,17,25
0.332668064488192,1,9,17
0.332668064488192,5,9,17
0.332668064488192,9,11,17
0.332668064488192,9,12,17
0.332668064488192,9,14,17
0.332654287956737,11,15,16
0.332649039609047,1,17,24
0.332646298242788,3,6,18
0.332646298242788,6,7,18
0.332646298242788,6,14,18
0.332646298242788,6,17,18
0.332645564765027,1,5,24
0.332641325299702,5,13,20
0.332641325299702,12,13,20
0.332641325299702,13,20,26
0.332641325299702,13,20,27
0.332641325299702,13,20,30
0.332608784890485,3,20,29
0.332593743918223,7,19,25
0.332593743918223,7,23,25
0.332568078350687,6,16,29
0.332567149848607,5,20,24
0.33255044566745,5,9,28
0.33255044566745,9,11,28
0.33255044566745,9,12,28
0.332548663209745,5,7,31
0.332545001944246,10,17,23
0.332531429247579,15,16,21
0.332518212369931,10,16,20
0.332505676120219,7,20,25
0.332505676120219,7,20,28
0.33248146407882,8,28,30
0.332466117371389,2,10,28
0.332465323992973,10,24,29
0.332457287396703,18,19,22
0.33243977324625,14,23,28
0.332432363539056,9,13,18
0.332432363539056,9,15,18
0.3324322304346,9,16,25
0.3324322304346,9,16,28
0.33242364480864,2,10,26
0.332418369744486,7,14,28
0.332396411041328,6,18,25
0.332396411041328,6,18,28
0.332394549847547,9,17,28
0.332389526051957,8,25,30
0.332371654899994,13,20,25
0.332371654899994,13,20,28
0.33237007163601,1,12,20
0.332360139584761,1,17,22
0.332357684663935,1,8,18
0.332357684663935,5,8,18
0.332357684663935,8,11,18
0.332357684663935,8,12,18
0.332357684663935,8,14,18
0.332357684663935,8,17,18
0.332353128502263,2,7,26
0.332343389182703,2,5,25
0.332284161918687,8,16,29
0.332266192487146,5,11,26
0.332266192487146,11,12,26
0.332255734417567,5,15,20
0.332211060731475,11,15,17
0.33220308564984,5,11,25
0.33220308564984,11,12,25
0.33220308564984,11,25,28
0.33219759893993,1,10,25
0.332193435102269,1,4,24
0.332159060282701,4,19,27
0.332120679899685,1,21,23
0.332113876240328,12,17,19
0.332108327028675,8,18,25
0.332108327028675,8,18,28
0.33210521112462,11,13,16
0.332091798014458,7,20,31
0.332060735487135,13,16,19
0.332060735487135,13,16,23
0.332055698150615,9,16,31
0.332037187340694,11,13,17
0.332032602730325,17,21,23
0.3320263481321,9,16,27
0.332020633980195,6,18,31
0.332015622399717,7,14,27
0.332014319628686,1,11,14
0.332014319628686,5,11,14
0.332014319628686,11,12,14
0.332003082674675,15,19,27
0.332003082674675,15,23,27
0.33199550428906,9,28,31
0.331986754178738,14,23,31
0.331986015061072,16,19,22
0.331983382684852,9,17,31
0.331969869256935,8,15,29
0.33196622106751,13,20,31
0.331948813144757,7,14,31
0.331931448392912,9,17,27
0.331930802221847,6,18,30
0.331925625506515,10,20,24
0.33192480143015,9,26,29
0.331924774845533,13,18,19
0.331924774845533,13,18,23
0.331899050749122,5,17,21
0.33188033693266,4,9,18
0.331838475889526,8,25,26
0.331836997955245,18,23,24
0.331832561616016,1,16,22
0.331820659410725,11,26,27
0.331802676867424,15,19,26
0.331802676867424,15,23,26
0.331801935320809,18,19,21
0.331801060438469,7,14,26
0.331781544146084,14,18,21
0.331773730150401,2,17,30
0.331752182803703,9,27,28
0.331733077593939,8,18,31
0.331732627510113,9,17,26
0.331726317524698,9,16,18
0.331712684092613,2,17,25
0.331711321280283,10,23,24
0.331705559072202,11,25,31
0.331699604616512,1,6,26
0.331674797022963,8,26,29
0.33166177320261,3,19,26
0.33166177320261,3,23,26
0.33166177320261,6,19,26
0.33166177320261,6,23,26
0.331658554727941,1,6,25
0.331654712275879,3,19,28
0.331654712275879,6,19,28
0.331652915873359,8,18,30
0.331639905206182,1,16,24
0.331625629332421,7,16,30
0.331571821602965,1,7,31
0.331569557266012,13,19,29
0.331553184518224,4,11,16
0.331551369787305,1,7,18
0.331551369787305,5,7,18
0.331551369787305,7,9,18
0.331551369787305,7,11,18
0.331551369787305,7,12,18
0.331525693467473,3,7,18
0.331525693467473,3,14,18
0.331525693467473,3,17,18
0.331524469055139,7,17,30
0.331514124601529,8,27,28
0.331513362468442,7,14,16
0.331513362468442,7,16,17
0.331513362468442,7,16,26
0.331498256286293,6,18,26
0.331488945816712,9,26,28
0.331465602602702,3,16,29
0.331454315380408,7,17,25
0.331436664171534,8,25,27
0.331434067728474,4,11,17
0.331416265246157,11,14,30
0.331407622018974,11,26,31
0.331390559935654,7,14,17
0.331389393156252,2,17,28
0.331388008479175,4,17,21
0.331369841595928,5,16,21
0.331351168856255,16,23,24
0.33134285126989,1,2,28
0.331323680949859,2,14,16
0.331302981797494,16,19,21
0.331288854660535,11,25,30
0.331277406849789,3,18,25
0.331277406849789,3,18,28
0.331274174641408,3,7,27
0.331265098518035,7,16,25
0.331265098518035,7,16,28
0.33126308220828,7,15,18
0.331253711875137,2,18,19
0.331253711875137,2,18,23
0.331242726184428,15,18,22
0.331238785319012,8,26,28
0.3312117493759,8,18,26
0.331208711838335,5,6,28
0.331203036858405,6,18,27
0.331194328843635,14,19,30
0.331194328843635,14,23,30
0.331187970696178,2,14,18
0.331145088369055,10,17,30
0.331123322322965,13,17,20
0.331119610565195,7,17,28
0.331103559045592,14,19,25
0.331103559045592,14,23,25
0.331091729502281,7,20,29
0.331063392845293,15,18,24
0.331060585189373,10,17,25
0.331047035436488,1,2,25
0.331012974939215,2,17,27
0.330986540405947,13,20,29
0.330980240335625,2,17,31
0.330978110998205,10,17,19
0.330928070506574,8,18,27
0.330902993508162,3,18,31
0.330890707760502,7,16,31
0.330876131170848,7,16,27
0.330864197659818,4,16,21
0.330850653482456,3,18,30
0.330786313287828,11,14,28
0.330775518461805,2,17,26
0.330766458002799,7,17,27
0.330758714187608,15,17,23
0.330747672141745,2,15,29
0.33071933750726,4,20,23
0.330716952610659,2,13,29
0.330710998391042,7,17,31
0.330706352740526,10,17,28
0.330691388922642,11,25,26
0.330645678125746,2,7,28
0.330629269004675,5,18,22
0.330594553241968,7,16,18
0.330587436477042,5,17,19
0.330586352166336,11,14,27
0.330582651166947,3,23,28
0.330582651166947,6,23,28
0.33053613763429,4,20,21
0.330529587920686,1,9,18
0.330529587920686,5,9,18
0.330529587920686,9,11,18
0.330529587920686,9,12,18
0.330529587920686,9,14,18
0.330529587920686,9,17,18
0.330521473921773,18,22,23
0.330518631788102,7,17,26
0.330507281377783,12,29,30
0.330488318536675,14,20,26
0.330488318536675,14,20,27
0.330488318536675,14,20,30
0.330485658324619,9,16,29
0.330477300182204,2,10,25
0.330457829361865,5,18,24
0.330457166066034,7,11,29
0.330445582102631,1,11,28
0.33044056026853,5,20,23
0.33042777444374,9,25,29
0.330418858104726,2,7,25
0.330411317707725,3,23,29
0.330411317707725,6,23,29
0.330410339109514,1,5,22
0.330394568327953,10,20,22
0.330387081469777,10,17,27
0.330383747264443,3,18,26
0.330365427266506,14,19,27
0.330365427266506,14,23,27
0.330350380242295,5,23,31
0.33034889498666,11,25,27
0.330321524196535,11,16,30
0.330319422972175,11,14,31
0.330305140716465,11,14,26
0.33029610230287,10,17,31
0.330282678501766,9,18,25
0.330282678501766,9,18,28
0.330264739573713,5,20,21
0.33022647978174,1,4,22
0.330222384915465,14,20,25
0.330222384915465,14,20,28
0.330203207978307,11,17,30
0.33020183190401,1,11,16
0.33020183190401,5,11,16
0.33020183190401,11,12,16
0.33020183190401,11,14,16
0.33020183190401,11,16,17
0.33020183190401,11,16,26
0.33019183385927,2,19,29
0.330172027565721,1,3,25
0.330164381098456,2,19,20
0.330164381098456,2,20,23
0.330153755795438,12,16,19
0.330153755795438,12,16,23
0.330152815056558,1,3,26
0.330143303258972,4,18,22
0.330132981324405,3,18,27
0.330121774942829,10,17,26
0.330111351433208,5,12,20
0.330111351433208,12,20,26
0.330111351433208,12,20,27
0.330111351433208,12,20,30
0.330084549266709,11,17,25
0.330082129169116,1,17,21
0.33007336864523,14,19,26
0.33007336864523,14,23,26
0.330017543840265,12,18,19
0.330017543840265,12,18,23
0.330007222829142,4,17,19
0.329984482072735,16,22,23
0.329978353976706,4,18,24
0.329957147902479,1,11,17
0.329957147902479,5,11,17
0.329957147902479,11,12,17
0.329957147902479,11,14,17
0.32995552608733,11,16,25
0.32995552608733,11,16,28
0.32995108987215,11,13,18
0.32995108987215,11,15,18
0.329941953464252,5,24,27
0.329941953464252,5,24,30
0.329927272576748,5,7,25
0.329909405445077,9,18,31
0.32990424988647,2,16,19
0.32990424988647,2,16,23
0.329898120778693,5,7,26
0.32989050384419,9,18,30
0.329888612512395,6,17,29
0.329870436385319,6,7,31
0.329840761097625,18,21,23
0.329839697819415,12,20,25
0.329839697819415,12,20,28
0.32983791980622,5,17,23
0.329836824518793,10,24,31
0.329820404223876,14,20,31
0.329813189921886,3,6,27
0.329813189921886,6,27,30
0.329786245628443,6,15,29
0.329762944235828,14,17,23
0.329762827739254,13,16,20
0.329748128866435,3,19,25
0.329748128866435,3,23,25
0.329748128866435,6,19,25
0.329748128866435,6,23,25
0.329741991307188,2,16,17
0.329710932917335,10,22,24
0.329688537491099,11,17,28
0.3296863449847,5,22,24
0.329606030665585,2,17,18
0.329598181765987,10,20,21
0.329595143751842,8,17,29
0.329584866566093,11,16,27
0.329582854413756,11,16,31
0.329571213349831,1,16,21
0.329561481151511,11,28,30
0.329551304285617,3,5,28
0.329548317230214,8,13,29
0.329505682874893,5,23,30
0.329458376255763,11,17,27
0.329428708849524,12,20,31
0.32939804476648,4,11,18
0.329392847717627,9,18,26
0.329390436932255,2,3,26
0.329390436932255,2,6,26
0.329371381225517,5,24,29
0.329360822088756,2,18,25
0.329360822088756,2,18,28
0.329358149244282,7,14,18
0.329358149244282,7,17,18
0.32933335385527,7,16,29
0.329323538286345,11,16,18
0.329281978451284,11,17,31
0.329274329236943,16,21,23
0.329258875943901,4,17,23
0.329242423549973,12,17,20
0.329196784346699,15,17,19
0.329181695000149,9,18,27
0.329154945396144,11,17,26
0.329131504048298,1,7,25
0.32911339717099,7,18,25
0.32911339717099,7,18,28
0.329105540080228,10,16,17
0.329086157993591,8,14,29
0.329070036777007,1,7,26
0.329039124899531,15,18,21
0.329001395438747,2,18,30
0.328996503049014,4,5,20
0.328989243621061,2,18,31
0.32896882270036,10,17,18
0.32896882270036,10,18,19
0.32896882270036,10,18,23
0.328918251210586,13,18,20
0.32889950156717,1,18,22
0.328896281957302,5,11,28
0.328896281957302,11,12,28
0.328885875728166,6,18,29
0.328878478280136,2,16,18
0.328878428776226,4,11,29
0.328869735672931,15,20,26
0.328869735672931,15,20,27
0.328869735672931,15,20,30
0.328851467203789,14,20,29
0.328849718722654,1,20,22
0.328829893410818,9,11,29
0.328779782075168,2,19,23
0.328762760038486,7,18,30
0.328750915937499,1,18,24
0.328750889493084,5,16,19
0.328743956934256,3,17,29
0.328742273528512,7,18,31
0.32872343186841,10,18,25
0.32872343186841,10,18,28
0.328683296332554,1,19,20
0.328678292475005,1,20,24
0.328651424569878,11,26,29
0.328630302274241,11,27,28
0.328623616784036,15,20,25
0.328623616784036,15,20,28
0.328614425293549,5,18,19
0.328607496673387,8,18,29
0.328603753470591,3,15,29
0.328603367825548,4,23,31
0.328521435220654,1,17,19
0.328487907985443,5,23,27
0.328476056449743,2,18,26
0.328438698930005,12,20,29
0.328421212136063,5,22,26
0.328415267212592,8,25,29
0.328413470020425,5,18,21
0.328384843654931,10,18,30
0.328381699092193,2,16,30
0.328376107702881,15,23,29
0.328362303713094,4,14,15
0.328350971062115,10,18,31
0.328349739555421,11,28,31
0.328343337215863,2,20,26
0.328343337215863,2,20,27
0.328343337215863,2,20,30
0.32830196207877,2,18,27
0.328288123780942,1,6,28
0.328257943719251,10,16,18
0.328251028671007,2,16,26
