"10km","15km","20km","25km","30km","35km","40km","45km","50km","55km","60km","65km","70km","75km","80km","85km","90km","95km","100km","name"
1.09711103700101,0.945025695022196,0.869834159642963,0.867031048222255,0.883285405170737,0.866885759810496,0.855437168973503,0.841836208374137,0.826073825908113,0.791691849485695,0.766920465654603,0.741946969906356,0.735905928901027,0.730954164329494,0.735915132214924,0.742126364981542,0.743334802299171,0.734831281627218,0.72590250904881,"Sukaramai"
0.978236528237661,1.01664531713023,0.966958286576584,0.927240103162745,0.928070693869482,0.906294102221727,0.866597599503787,0.86025725006026,0.816732289174856,0.781569057227301,0.759068679573513,0.737941299884127,0.721798826530016,0.724177504252973,0.727390270621346,0.731113383866905,0.733300756640277,0.731291313569264,0.725395683822202,"Tinada"
0.993237260977427,1.00611605608102,0.969159285147344,0.957909715111538,0.952972258392133,0.918480138315095,0.888719371637924,0.846141576663488,0.80613123893569,0.770797885814135,0.744233084909352,0.729430429250725,0.721438547822111,0.715556835013677,0.71999052497166,0.72510054454473,0.725252818045776,0.72599055730819,0.724069769927127,"Siempat Rube"
0.787048835646022,0.975312752856149,1.03468407405184,1.06230599643328,1.09029716122569,1.09553253397443,1.09577112758688,1.08598781020745,1.08139646326817,1.08197663501492,1.08277945292998,1.09300906134543,1.10417945922097,1.09966649561492,1.10073513333265,1.095663504761,1.09504758282856,1.08938656154742,1.08541719654007,"RSUD Malinau"
0.833360422934805,0.985783251195118,1.01634495304181,1.05392878241837,1.08478354611273,1.0800563110373,1.09331096084834,1.08548074960709,1.07430436126065,1.07346824683035,1.07637450529397,1.08252137030397,1.09250036566062,1.0887556119372,1.08636905040324,1.08604812578148,1.08516784137586,1.08188268451541,1.07800526938594,"Malinau Kota"
1.27263591839717,1.21285229613041,1.1693986797562,1.16826854815966,1.15703286178279,1.14119317781541,1.15321677702988,1.15966556056,1.15217089474951,1.13589650702167,1.1222771447348,1.12386884806312,1.13759939109014,1.14358980090555,1.14856768455517,1.14689378776963,1.14070599048082,1.12936801567009,1.12003865467887,"Pulau Sapi"
0.971141984829536,1.00231977745339,0.957801887989044,0.90053471381014,0.866807613555376,0.858361973092447,0.841650496430808,0.827938689940399,0.818499659449354,0.813338568141638,0.81471555706831,0.817413038022816,0.829052506693493,0.848356469798613,0.861760490529834,0.87228732390336,0.88784486336605,0.894497049412524,0.904297202872112,"Sekatak"
1.7207904962393,1.62477029603103,1.51247279784259,1.46736774414401,1.49366221563858,1.47015221624435,1.44962976806857,1.43915485392206,1.42541941460222,1.40713125774541,1.39632302295408,1.40136776450608,1.39316622749977,1.38000792583339,1.37090345652718,1.36174898177487,1.3572078949991,1.35911343988982,1.36430972586287,"Sungaiboh"
1.43656729734861,1.44547704342873,1.46767326272451,1.46203022385821,1.41239172271174,1.41192005640306,1.41330954002646,1.41896717612808,1.41609006880978,1.41768861797598,1.41717591562209,1.413839532041,1.39938304499418,1.39591168574657,1.38767969501019,1.37507112952215,1.37269358892318,1.36857531491311,1.36556471051067,"Longampung"
1.41485018389566,1.42657795217302,1.36625083583467,1.37196444457685,1.35288856054346,1.36411805534363,1.37519831252548,1.36535965258153,1.36192762575069,1.357426556693,1.36057859822247,1.35926980513553,1.36377700856403,1.37473202052136,1.38007371764703,1.38564048848604,1.39307393193587,1.40354754436391,1.40477071577275,"Longnawang"
1.27287163904735,1.31780244465227,1.31830781817436,1.29083065430323,1.26519996275022,1.25475207638385,1.25324891472147,1.24354283728646,1.23670394882864,1.24209554075782,1.24439027676216,1.23734461947088,1.24268592503336,1.24890613896842,1.25208574719727,1.25461471487385,1.25947487320933,1.26310926128483,1.26933670455012,"Longalango"
1.13515689472357,1.18165703003223,1.21554261197646,1.21736585558989,1.23951358408541,1.24855702542342,1.24923947272879,1.22692372592596,1.2038495998094,1.1831257698747,1.17869867102165,1.17702870590217,1.1708297172381,1.16988729146746,1.16596891799091,1.1640015522639,1.16177165090453,1.15251830651572,1.14500655456548,"Longloreh"
1.29601387794201,1.26834977467855,1.22087163707385,1.18837599585086,1.15359502696785,1.15248553445262,1.15309438197052,1.15476797677664,1.16165080713401,1.15944309234619,1.15126410578633,1.1474474789488,1.13928719810985,1.14906832053317,1.14604538870211,1.14308460910596,1.13994584661013,1.1415826575325,1.1365918442901,"Setulang"
1.18298740188281,1.23423580770139,1.32511335840592,1.3121269762516,1.32219810348696,1.31844064478691,1.31335642158985,1.30161944660358,1.27637926482019,1.24708728094376,1.22214095255433,1.20157468570082,1.19778776543175,1.19898792745265,1.19844540706968,1.19960468245628,1.19679444850744,1.1937727724507,1.19016475383424,"Longberang"
0.961201816797256,1.07512265135502,1.13077937781811,1.11647062003613,1.10152090458493,1.10916240522816,1.11618086179294,1.12794710956659,1.11440192754306,1.09881931114259,1.09062740860278,1.09286755993125,1.10523913316788,1.11281546887554,1.11643552412221,1.10831387715185,1.10876344287092,1.10221952608706,1.09645864826621,"Tanjunglapang"
0.911200631123323,1.04415765815768,1.12333410806381,1.11142537146807,1.09632330485012,1.10837669651478,1.1134942358031,1.12487652433985,1.1080243770244,1.0963788118904,1.0896089729003,1.0930816227598,1.09951435460413,1.10994997503547,1.11244568800853,1.10690581422771,1.10508752692687,1.09900814667018,1.09362973978334,"Sesua"
1.3037354295904,1.32079062291554,1.29177547216415,1.2958546516336,1.31398959315341,1.33775510211145,1.3482707686284,1.34952254766642,1.34673648572857,1.35680768835327,1.37163169026375,1.38080297252446,1.38166014327119,1.38019217544209,1.37472611942773,1.37238277165172,1.37094878443161,1.36687075150482,1.36217900510732,"Longsule"
1.25275441733274,1.21717725481306,1.20557044963447,1.17826860913864,1.16347705998591,1.13986880483191,1.12785987777285,1.13604882126674,1.14005739142181,1.14100554079673,1.1387827934926,1.14258867340667,1.13610660320925,1.13167817747929,1.12389734221829,1.11967807750603,1.11731362868587,1.11897851294681,1.11486178858658,"Sehati"
1.0879021195265,1.08722226784147,1.07819639046987,1.0627560922876,1.09164581901726,1.13026010830488,1.13825186300609,1.14155932993032,1.16001167162409,1.18242811447098,1.20330433078008,1.217389653773,1.22992088128994,1.23324757306257,1.24095198371327,1.2418367222828,1.24602456051524,1.25246036249596,1.25964381310982,"Long Layu"
0.860930046209922,0.920436451068291,0.938837374128946,0.952797561883926,0.990147855877876,1.02417778563731,1.05829270230606,1.09995041690864,1.14447021419587,1.16663639512018,1.17333711569126,1.19259900171706,1.20914340987802,1.22426416870602,1.23294399341746,1.24131986013365,1.24193653035066,1.24029661369863,1.23936057611527,"Long Bawan"
1.12256161524699,1.02663633227348,0.998533989374454,0.950226365048208,0.939491740074651,0.953395348979581,0.974219803592842,1.00238306037647,1.02825805149996,1.02289001090186,1.02122668633749,1.03165433586422,1.03806078393,1.04654931437446,1.04792302909391,1.04338496737821,1.03594373493923,1.02969773888588,1.02945933356122,"Mansalong"
1.04029452552398,0.981132767521418,0.999094587330725,0.992916494607925,0.991449093132947,1.00391045346474,1.00733171455303,1.01770241477693,1.01021357625723,1.01899396630097,1.04047398036653,1.06047988849027,1.06233206784525,1.05736073590201,1.05704050966546,1.04709923173556,1.04042649804356,1.034088681617,1.0332168672132,"Atap"
0.875998937166654,0.793911277220167,0.877053921612409,0.925114467551437,0.908126423410747,0.886845201446164,0.886400890674922,0.866014040677423,0.884260066675901,0.88519905995706,0.890599088729182,0.889950630710264,0.890411238414217,0.897771802717361,0.902150598811168,0.905830254246881,0.909905585146508,0.914754128876453,0.917776051354556,"Pembeliangan"
0.797639910663877,0.860762302364622,0.925500021531032,0.938706233352423,0.914598911734564,0.916098255422208,0.950318546937062,0.955187383023175,0.945666226610127,0.920909675481441,0.923390778253346,0.924684956496134,0.926796142190013,0.92612500676071,0.931755280575237,0.936544579376868,0.935946502754193,0.938945204404589,0.9418228034539,"Sanur"
0.549657471477985,0.530597525835037,0.523150812089443,0.556023335456848,0.545008276043267,0.554212296754122,0.554229479794409,0.561667282698732,0.585995071878036,0.60220570761997,0.61929400301859,0.607046309515094,0.604852855205536,0.623578769977761,0.638365473222295,0.647343879604241,0.664517947338604,0.665428819472935,0.667002108250115,"Sedadap"
0.977851984592584,0.984249096492241,0.984186064004898,0.95707283894737,0.940042544626495,0.946561471062855,0.934134531854874,0.939742645092786,0.933145533151486,0.933404246324543,0.930421664273437,0.917727393679926,0.906730905803794,0.906014429888546,0.910238307118416,0.916100407783076,0.913330659392628,0.917811558724524,0.922093648515084,"Seimenggaris"
0.878974925194468,0.859906055033207,0.941296656727791,0.995770674002798,1.00166821216836,1.01109943017924,1.01335741841432,1.00145880047658,0.980691470111473,0.972140765762415,0.956327012734218,0.948898697433685,0.935274587819357,0.942852601574896,0.943470123036955,0.945781915845837,0.94343732100521,0.94319749776086,0.946965275723257,"Aji Kuning"
0.934048709770044,0.969248336095076,0.952150298624623,0.975173796870207,0.972624141722918,0.949638524133226,0.941030885805102,0.943091410585648,0.942888258465593,0.9360854021557,0.930463847134928,0.918117018859031,0.911431867775379,0.908976774294298,0.916073193465631,0.917165185587868,0.918840584096105,0.923801916492286,0.924931729941706,"Sungai Nyamuk"
0.508042994886637,0.549803265929222,0.551612860881365,0.539608476793065,0.535702137784524,0.547317560641996,0.539684983342886,0.541709928558423,0.569261827026353,0.587844619964376,0.606715829521418,0.622382792229412,0.605456030115168,0.601888698302895,0.603079204676581,0.617233747413373,0.636873146676916,0.642678195785047,0.651600948864161,"Setabu"
0.475866001844406,0.508042994886637,0.549803265929222,0.551612860881365,0.539608476793065,0.523771862571056,0.540587933527099,0.519553518957562,0.536054121779984,0.58131696303954,0.597772765735334,0.622116175100759,0.624636065935896,0.600356226470195,0.598281002745909,0.597710410753886,0.609619359536604,0.624003196255334,0.63491972098998,"Sei Taiwan"
0.504740881068366,0.549803265929222,0.576485235582698,0.530821576714516,0.526528680010846,0.542242735624313,0.541268024061407,0.547641152614041,0.552793057560921,0.55382732511498,0.588318424033267,0.590277532687282,0.615709223034905,0.611575376399806,0.605276244486163,0.630073764292817,0.650410586539569,0.657070325494307,0.664983170893457,"Lapri"
1.20710268345746,1.31050168584894,1.34474680216416,1.33340697675138,1.33341362039642,1.35044691837751,1.31691888358695,1.29627014075716,1.27008786979721,1.26326187948386,1.26114028789321,1.26016938575359,1.25562580794559,1.23911051704546,1.23088863962575,1.21604438776943,1.21399539640761,1.20014231125384,1.18982102194227,"Binter"
1.06819497621976,1.00149845049299,0.940102015055862,0.881598121380504,0.906191920812151,0.955674675377932,0.931676647704632,0.931833042763174,0.942182687028677,0.956826902319753,0.970656254907274,0.989418713517035,0.989503523297855,0.99207368517185,0.982553198874548,0.989581741392612,0.992843756026809,0.996015406672696,0.99630043018376,"Tanjung Harapan"
